id,start_datetime_ist,corridor,zone,junction,event_cause_name,severity_score,requires_road_closure,resolution_hours,hour_ist,hour_sin,hour_cos,day_of_week,dow_sin,dow_cos,month,time_slot,is_peak_hour,is_weekend,is_holiday,latitude,longitude,distance_to_center_km,is_main_corridor,corridor_event_freq,zone_event_freq,junction_event_freq,event_cause_encoded,cause_base_severity,priority_encoded,is_planned,has_description,description_length,hist_closure_rate_cause,hist_closure_rate_corridor,avg_resolution_time_cause,cascade_probability,station_efficiency_score,rainfall_mm
FKID000083,2024-03-08T02:44:45,Mysore Road,Unknown,Unknown,others,4.83,1,221.09527777777777,2,0.5,0.866,4,-0.4339,-0.901,3,4,0,0,1,12.9613232,77.5644194,4.464,1,0.0909,0.5787,0.6929,5,2.5,1,0,1,28,0.0862,0.1104,92.72,0.1315,1.0,0.0
FKID000084,2024-03-08T02:58:44,Non-corridor,Unknown,Unknown,others,2.5,0,287.1644444444444,2,0.5,0.866,4,-0.4339,-0.901,3,4,0,0,1,12.959419,77.5165897,9.139,0,0.3821,0.5787,0.6929,5,2.5,0,0,1,19,0.0862,0.1211,92.72,0.0815,1.0,0.0
FKID000085,2024-03-08T02:55:14,Non-corridor,Unknown,Unknown,pot_holes,2.5,0,,2,0.5,0.866,4,-0.4339,-0.901,3,4,0,0,1,12.9431035,77.6220445,5.648,0,0.3821,0.5787,0.6929,6,2.5,0,0,1,8,0.0242,0.1211,172.16,0.09,1.0,0.0
FKID000086,2024-01-31T08:17:16,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.2,0,1.3911111111111112,8,0.866,-0.5,2,0.9749,-0.2225,1,0,1,0,0,12.8482637,77.6713737,17.466,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,50,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID000087,2024-01-31T10:33:24,Mysore Road,Unknown,Unknown,vehicle_breakdown,3.04,0,0.8791666666666667,10,0.5,-0.866,2,0.9749,-0.2225,1,0,1,0,0,12.96672,77.6093294,2.687,1,0.0909,0.5787,0.6929,13,2.0,1,0,1,27,0.0429,0.1104,0.98,0.1747,1.0,0.0
FKID000088,2024-03-08T03:05:50,ORR North 1,Unknown,Unknown,vehicle_breakdown,2.76,0,1.2472222222222222,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,13.0253205,77.6400845,6.393,1,0.0337,0.5787,0.6929,13,2.0,1,0,1,22,0.0429,0.08,0.98,0.0947,1.0,8.87
FKID000089,2024-01-31T07:38:55,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.2,0,,7,0.9659,-0.2588,2,0.9749,-0.2225,1,0,1,0,0,12.8561783,77.6645205,16.343,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,50,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID000090,2024-01-31T08:34:31,Mysore Road,Unknown,Unknown,water_logging,6.07,0,138.04055555555556,8,0.866,-0.5,2,0.9749,-0.2225,1,0,1,0,0,12.9641056,77.5825203,2.945,1,0.0909,0.5787,0.6929,15,4.0,1,0,1,51,0.0852,0.1104,116.68,0.1285,1.0,0.0
FKID000091,2024-01-31T06:52:31,Magadi Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,6,1.0,0.0,2,0.9749,-0.2225,1,4,0,0,0,12.974757,77.5657216,3.556,1,0.03,0.5787,0.6929,13,2.0,1,0,1,22,0.0429,0.0408,0.98,0.0947,1.0,0.0
FKID000092,2024-01-31T07:15:45,Mysore Road,Unknown,Unknown,vehicle_breakdown,3.04,0,,7,0.9659,-0.2588,2,0.9749,-0.2225,1,0,1,0,0,12.9640011,77.5836093,2.898,1,0.0909,0.5787,0.6929,13,2.0,1,0,0,0,0.0429,0.1104,0.98,0.1747,1.0,0.0
FKID000093,2024-01-31T09:51:01,Mysore Road,Unknown,Unknown,vehicle_breakdown,3.04,0,0.795,9,0.7071,-0.7071,2,0.9749,-0.2225,1,0,1,0,0,12.9480512,77.5343585,7.967,1,0.0909,0.5787,0.6929,13,2.0,1,0,1,58,0.0429,0.1104,0.98,0.1747,1.0,0.0
FKID000094,2024-01-31T09:01:13,ORR East 1,Unknown,Unknown,vehicle_breakdown,3.04,0,,9,0.7071,-0.7071,2,0.9749,-0.2225,1,0,1,0,0,12.9245654,77.6739287,10.939,1,0.0299,0.5787,0.6929,13,2.0,1,0,1,28,0.0429,0.0738,0.98,0.1747,1.0,0.0
FKID000095,2024-03-08T03:17:02,Non-corridor,Unknown,Unknown,tree_fall,5.0,0,0.1438888888888889,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,13.0078566,77.5920655,2.347,0,0.3821,0.5787,0.6929,12,5.0,0,0,1,21,0.3944,0.1211,78.75,0.033,1.0,0.0
FKID000096,2024-03-08T03:19:19,Non-corridor,Unknown,Unknown,tree_fall,7.0,1,,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,13.0035862,77.5721203,3.171,0,0.3821,0.5787,0.6929,12,5.0,0,0,1,9,0.3944,0.1211,78.75,0.033,1.0,0.0
FKID000097,2024-03-08T03:29:21,CBD 2,Unknown,Unknown,others,3.45,0,,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,12.9854129,77.5941024,0.278,1,0.0126,0.5787,0.6929,5,2.5,1,0,1,48,0.0862,0.068,92.72,0.1315,1.0,0.0
FKID000098,2024-03-08T03:27:57,Non-corridor,Unknown,Unknown,tree_fall,7.0,1,,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,12.9272622,77.5806774,6.858,0,0.3821,0.5787,0.6929,12,5.0,0,0,0,0,0.3944,0.1211,78.75,0.033,1.0,0.0
FKID000099,2024-03-08T03:07:11,Non-corridor,Unknown,Unknown,tree_fall,7.0,1,146.01944444444445,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,13.0022504,77.5722138,3.079,0,0.3821,0.5787,0.6929,12,5.0,0,0,1,9,0.3944,0.1211,78.75,0.033,1.0,0.0
FKID000100,2024-03-08T03:04:37,Mysore Road,Unknown,Unknown,tree_fall,9.66,1,220.76333333333332,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,12.9586724,77.5629452,4.777,1,0.0909,0.5787,0.6929,12,5.0,1,0,1,40,0.3944,0.1104,78.75,0.083,1.0,0.0
FKID000101,2024-01-31T08:41:13,Bellary Road 1,Unknown,Unknown,vehicle_breakdown,3.04,0,,8,0.866,-0.5,2,0.9749,-0.2225,1,0,1,0,0,13.0369808,77.5895122,5.591,1,0.0747,0.5787,0.6929,13,2.0,1,0,1,15,0.0429,0.0541,0.98,0.1747,1.0,0.0
FKID000102,2024-01-31T08:53:09,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.2,0,,8,0.866,-0.5,2,0.9749,-0.2225,1,0,1,0,0,12.9169077,77.5737827,8.168,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,37,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID000103,2024-03-08T03:31:11,Bannerghata Road,Unknown,Unknown,pot_holes,3.45,0,,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,12.9047066,77.6016042,9.182,1,0.0256,0.5787,0.6929,6,2.5,1,0,1,84,0.0242,0.0335,172.16,0.14,1.0,0.0
FKID000104,2024-03-08T03:32:40,Bannerghata Road,Unknown,Unknown,pot_holes,3.45,0,,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,12.9047995,77.6017019,9.172,1,0.0256,0.5787,0.6929,6,2.5,1,0,1,62,0.0242,0.0335,172.16,0.14,1.0,0.0
FKID000105,2024-03-08T03:36:56,West of Chord Road,Unknown,Unknown,water_logging,5.52,0,,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,12.9774707,77.5457303,5.551,1,0.0213,0.5787,0.6929,15,4.0,1,0,0,0,0.0852,0.0632,116.68,0.0485,1.0,0.0
FKID000106,2024-03-08T03:37:52,Bannerghata Road,Unknown,Unknown,pot_holes,3.45,0,,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,12.904781,77.6015741,9.173,1,0.0256,0.5787,0.6929,6,2.5,1,0,1,21,0.0242,0.0335,172.16,0.14,1.0,0.0
FKID000107,2024-01-31T11:11:26,ORR West 1,Unknown,Unknown,vehicle_breakdown,2.76,0,2.350277777777778,11,0.2588,-0.9659,2,0.9749,-0.2225,1,1,0,0,0,12.9238693,77.5536044,8.399,1,0.0206,0.5787,0.6929,13,2.0,1,0,1,49,0.0429,0.0298,0.98,0.0947,1.0,0.0
FKID000108,2024-01-31T12:56:39,Non-corridor,Unknown,Unknown,others,2.5,0,,12,0.0,-1.0,2,0.9749,-0.2225,1,1,0,0,0,12.9585656,77.5932824,3.187,0,0.3821,0.5787,0.6929,5,2.5,0,0,1,10,0.0862,0.1211,92.72,0.0815,1.0,0.0
FKID000109,2024-03-08T03:46:53,Mysore Road,Unknown,Unknown,tree_fall,6.9,0,220.05694444444444,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,12.9601533,77.5633429,4.637,1,0.0909,0.5787,0.6929,12,5.0,1,0,0,0,0.3944,0.1104,78.75,0.083,1.0,0.0
FKID000110,2024-03-08T03:38:18,Non-corridor,Unknown,Unknown,tree_fall,5.0,0,220.20083333333332,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,12.9578001,77.5631189,4.828,0,0.3821,0.5787,0.6929,12,5.0,0,0,1,9,0.3944,0.1211,78.75,0.033,1.0,0.0
FKID000111,2024-03-08T03:58:07,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,12.95836,77.5776317,3.765,0,0.3821,0.5787,0.6929,13,2.0,0,0,0,0,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID000112,2023-12-16T07:45:10,ORR East 1,South Zone 2,SilkBoardJunc,pot_holes,3.79,0,,7,0.9659,-0.2588,5,-0.9749,-0.2225,12,0,1,1,0,12.9187567,77.621505,8.086,1,0.0299,0.0433,0.004,6,2.5,1,0,1,12,0.0242,0.0738,172.16,0.4146,1.0,0.0
FKID000113,2024-03-08T04:10:56,Bellary Road 1,Unknown,Unknown,construction,7.59,0,9.089722222222223,4,0.866,0.5,4,-0.4339,-0.901,3,4,0,0,1,13.0331905,77.5901915,5.164,1,0.0747,0.5787,0.6929,2,5.5,1,0,1,30,0.2646,0.0541,119.51,0.1783,1.0,0.0
FKID000114,2024-03-08T02:01:07,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.8,1,,2,0.5,0.866,4,-0.4339,-0.901,3,4,0,0,1,12.9360494,77.6154975,6.057,0,0.3821,0.5787,0.6929,13,2.0,0,0,0,0,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID000115,2024-03-08T04:25:04,Old Madras Road,Unknown,Unknown,water_logging,5.52,0,,4,0.866,0.5,4,-0.4339,-0.901,3,4,0,0,1,12.9784088,77.6285392,3.656,1,0.0322,0.5787,0.6929,15,4.0,1,0,1,51,0.0852,0.0456,116.68,0.0485,1.0,0.0
FKID000116,2024-03-08T04:03:02,Non-corridor,Unknown,Unknown,pot_holes,2.5,0,,4,0.866,0.5,4,-0.4339,-0.901,3,4,0,0,1,12.9873237,77.6037885,0.844,0,0.3821,0.5787,0.6929,6,2.5,0,0,1,3,0.0242,0.1211,172.16,0.09,1.0,0.0
FKID000117,2024-03-08T04:18:31,ORR North 1,Unknown,Unknown,vehicle_breakdown,2.76,0,,4,0.866,0.5,4,-0.4339,-0.901,3,4,0,0,1,13.0190323,77.654465,7.262,1,0.0337,0.5787,0.6929,13,2.0,1,0,1,16,0.0429,0.08,0.98,0.0947,1.0,29.57
FKID000118,2024-01-31T11:18:22,ORR North 2,Unknown,Unknown,congestion,6.21,0,,11,0.2588,-0.9659,2,0.9749,-0.2225,1,1,0,0,0,13.0446713,77.5828869,6.557,1,0.0288,0.5787,0.6929,1,4.5,1,0,1,95,0.0441,0.0426,1.24,0.151,1.0,0.0
FKID000119,2024-01-31T11:45:45,Hosur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,11,0.2588,-0.9659,2,0.9749,-0.2225,1,1,0,0,0,12.9119892,77.6254956,8.943,1,0.0365,0.5787,0.6929,13,2.0,1,0,1,100,0.0429,0.057,0.98,0.0947,1.0,0.0
FKID000120,2024-01-31T11:26:24,Magadi Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,11,0.2588,-0.9659,2,0.9749,-0.2225,1,1,0,0,0,12.9893579,77.5064443,9.707,1,0.03,0.5787,0.6929,13,2.0,1,0,1,72,0.0429,0.0408,0.98,0.0947,1.0,33.73
FKID000121,2024-03-08T01:19:46,Tumkur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,1,0.2588,0.9659,4,-0.4339,-0.901,3,3,0,0,1,13.0152581,77.5639687,4.674,1,0.0561,0.5787,0.6929,13,2.0,1,0,1,111,0.0429,0.0262,0.98,0.0947,1.0,0.0
FKID000122,2024-03-08T04:36:49,Non-corridor,Unknown,Unknown,tree_fall,7.0,1,1.03,4,0.866,0.5,4,-0.4339,-0.901,3,4,0,0,1,12.9392829,77.5596125,6.62,0,0.3821,0.5787,0.6929,12,5.0,0,0,1,40,0.3944,0.1211,78.75,0.033,1.0,37.16
FKID000123,2024-01-31T14:27:24,Mysore Road,Unknown,Unknown,vehicle_breakdown,2.76,0,1.7058333333333333,14,-0.5,-0.866,2,0.9749,-0.2225,1,1,0,0,0,12.9614398,77.5600867,4.825,1,0.0909,0.5787,0.6929,13,2.0,1,0,1,4,0.0429,0.1104,0.98,0.0947,1.0,0.0
FKID000124,2024-01-31T13:35:37,Hosur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,13,-0.2588,-0.9659,2,0.9749,-0.2225,1,1,0,0,0,12.9194445,77.6215536,8.016,1,0.0365,0.5787,0.6929,13,2.0,1,0,1,237,0.0429,0.057,0.98,0.0947,1.0,0.0
FKID000125,2024-01-31T16:41:49,Non-corridor,Unknown,Unknown,construction,5.5,0,,16,-0.866,-0.5,2,0.9749,-0.2225,1,1,0,0,0,13.0501731,77.4947759,13.017,0,0.3821,0.5787,0.6929,2,5.5,0,0,1,99,0.2646,0.1211,119.51,0.1283,1.0,0.0
FKID000126,2024-01-31T21:41:31,Non-corridor,Unknown,Unknown,accident,6.6,0,,21,-0.7071,0.7071,2,0.9749,-0.2225,1,2,1,0,0,12.8400906,77.6764868,18.529,0,0.3821,0.5787,0.6929,0,6.0,0,0,1,27,0.0301,0.1211,0.81,0.2671,1.0,0.0
FKID000127,2024-02-01T00:43:08,Tumkur Road,Unknown,Unknown,accident,8.28,0,,0,0.0,1.0,3,0.4339,-0.901,2,3,0,0,0,13.042636,77.5147881,10.749,1,0.0561,0.5787,0.6929,0,6.0,1,0,0,0,0.0301,0.0262,0.81,0.2371,1.0,0.0
FKID000128,2024-02-01T00:47:09,Bannerghata Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,0,0.0,1.0,3,0.4339,-0.901,2,3,0,0,0,12.9110914,77.6001308,8.464,1,0.0256,0.5787,0.6929,13,2.0,1,0,1,49,0.0429,0.0335,0.98,0.0947,1.0,0.0
FKID000129,2023-12-30T14:58:08,Non-corridor,West Zone 1,RingRoad-UllalJunction,others,2.5,0,,14,-0.5,-0.866,5,-0.9749,-0.2225,12,1,0,1,0,12.9516567,77.500185,11.105,0,0.3821,0.0529,0.0009,5,2.5,0,0,1,16,0.0862,0.1211,92.72,0.214,1.0,0.0
FKID000130,2024-02-01T01:40:41,NULL,Unknown,Unknown,pot_holes,2.88,0,,1,0.2588,0.9659,3,0.4339,-0.901,2,3,0,0,0,12.9698017,77.7319617,14.857,1,0.0024,0.5787,0.6929,6,2.5,0,0,1,21,0.0242,0.0,172.16,0.09,1.0,0.0
FKID000131,2024-02-01T02:04:20,Bellary Road 2,Unknown,Unknown,vehicle_breakdown,2.76,0,1.708888888888889,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,13.114305,77.60655,14.191,1,0.0464,0.5787,0.6929,13,2.0,1,0,1,60,0.0429,0.0317,0.98,0.0947,1.0,0.0
FKID000132,2024-02-01T02:03:08,Magadi Road,Unknown,Unknown,vehicle_breakdown,2.76,0,1.7747222222222223,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,12.9900159,77.5025425,10.131,1,0.03,0.5787,0.6929,13,2.0,1,0,1,29,0.0429,0.0408,0.98,0.0947,1.0,0.0
FKID000133,2024-02-01T00:44:30,Tumkur Road,Unknown,Unknown,accident,8.28,0,,0,0.0,1.0,3,0.4339,-0.901,2,3,0,0,0,13.0424443,77.5147257,10.743,1,0.0561,0.5787,0.6929,0,6.0,1,0,0,0,0.0301,0.0262,0.81,0.2371,1.0,0.0
FKID000134,2024-02-01T01:15:59,Hosur Road,Unknown,Unknown,vehicle_breakdown,3.86,1,1.2558333333333334,1,0.2588,0.9659,3,0.4339,-0.901,2,3,0,0,0,12.9216832,77.6199372,7.723,1,0.0365,0.5787,0.6929,13,2.0,1,0,1,73,0.0429,0.057,0.98,0.0947,1.0,0.0
FKID000135,2023-12-21T12:31:13,ORR North 2,North Zone 2,BhadrappaLayout,others,3.45,0,,12,0.0,-1.0,3,0.4339,-0.901,12,1,0,0,0,13.0467369,77.575502,6.993,1,0.0288,0.0506,0.0002,5,2.5,1,0,1,10,0.0862,0.0426,92.72,0.1315,1.0,0.0
FKID000136,2024-02-01T02:21:52,Bellary Road 1,Unknown,Unknown,vehicle_breakdown,2.76,0,,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,13.0427379,77.5892891,6.229,1,0.0747,0.5787,0.6929,13,2.0,1,0,1,21,0.0429,0.0541,0.98,0.0947,1.0,0.0
FKID000137,2024-02-01T02:08:26,Tumkur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,13.0308555,77.5359082,8.128,1,0.0561,0.5787,0.6929,13,2.0,1,0,1,52,0.0429,0.0262,0.98,0.0947,1.0,0.0
FKID000138,2024-01-21T06:20:18,Non-corridor,Unknown,Unknown,pot_holes,3.5,1,6.086944444444445,6,1.0,0.0,6,-0.7818,0.6235,1,4,0,1,0,13.0161873,77.7093516,12.7,0,0.3821,0.5787,0.6929,6,2.5,0,0,1,36,0.0242,0.1211,172.16,0.09,1.0,0.0
FKID000139,2024-02-01T02:35:04,ORR East 2,Unknown,Unknown,construction,7.59,0,,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,12.9693576,77.7006406,11.509,1,0.0229,0.5787,0.6929,2,5.5,1,1,1,123,0.2646,0.016,119.51,0.1783,1.0,0.0
FKID000140,2024-03-08T03:05:39,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,12.9625526,77.5916298,2.77,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,17,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID000141,2024-03-08T04:58:51,Non-corridor,Unknown,Unknown,others,2.5,0,,4,0.866,0.5,4,-0.4339,-0.901,3,4,0,0,1,12.9893817,77.5927844,0.431,0,0.3821,0.5787,0.6929,5,2.5,0,0,1,64,0.0862,0.1211,92.72,0.0815,1.0,0.0
FKID000142,2024-03-08T04:47:27,ORR East 1,Unknown,Unknown,water_logging,5.52,0,0.8327777777777777,4,0.866,0.5,4,-0.4339,-0.901,3,4,0,0,1,12.938565,77.6979933,12.299,1,0.0299,0.5787,0.6929,15,4.0,1,0,1,73,0.0852,0.0738,116.68,0.0485,1.0,0.0
FKID000143,2024-03-08T05:06:30,Mysore Road,Unknown,Unknown,vehicle_breakdown,3.86,1,1.8605555555555555,5,0.9659,0.2588,4,-0.4339,-0.901,3,4,0,0,1,12.9690624,77.5872736,2.217,1,0.0909,0.5787,0.6929,13,2.0,1,0,1,40,0.0429,0.1104,0.98,0.0947,1.0,0.0
FKID000144,2024-03-08T05:11:21,Mysore Road,Unknown,Unknown,tree_fall,9.66,1,218.6486111111111,5,0.9659,0.2588,4,-0.4339,-0.901,3,4,0,0,1,12.961311,77.55932,4.901,1,0.0909,0.5787,0.6929,12,5.0,1,0,1,9,0.3944,0.1104,78.75,0.083,1.0,0.0
FKID000145,2024-02-01T03:22:18,ORR West 1,Unknown,Unknown,road_conditions,4.14,0,,3,0.7071,0.7071,3,0.4339,-0.901,2,4,0,0,0,12.9146696,77.5640607,8.766,1,0.0206,0.5787,0.6929,10,3.0,1,0,1,11,0.1235,0.0298,172.08,0.1381,1.0,0.0
FKID000146,2024-02-01T02:39:52,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,12.9173038,77.5882958,7.806,0,0.3821,0.5787,0.6929,13,2.0,0,0,0,0,0.0429,0.1211,0.98,0.0447,1.0,13.11
FKID000147,2024-02-01T03:29:26,ORR West 1,Unknown,Unknown,road_conditions,4.14,0,,3,0.7071,0.7071,3,0.4339,-0.901,2,4,0,0,0,12.9144686,77.5650362,8.746,1,0.0206,0.5787,0.6929,10,3.0,1,0,1,22,0.1235,0.0298,172.08,0.1381,1.0,0.0
FKID000148,2024-02-01T03:03:45,ORR West 1,Unknown,Unknown,road_conditions,4.14,0,,3,0.7071,0.7071,3,0.4339,-0.901,2,4,0,0,0,12.9144815,77.5650493,8.744,1,0.0206,0.5787,0.6929,10,3.0,1,0,1,12,0.1235,0.0298,172.08,0.1381,1.0,0.0
FKID000149,2024-02-01T00:30:04,Bannerghata Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,0,0.0,1.0,3,0.4339,-0.901,2,3,0,0,0,12.9113626,77.5999548,8.433,1,0.0256,0.5787,0.6929,13,2.0,1,0,0,0,0.0429,0.0335,0.98,0.0947,1.0,0.0
FKID000150,2024-02-01T02:33:56,Mysore Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,12.9353705,77.5182037,10.206,1,0.0909,0.5787,0.6929,13,2.0,1,0,1,18,0.0429,0.1104,0.98,0.0947,1.0,0.0
FKID000151,2024-03-08T05:21:40,Non-corridor,Unknown,Unknown,tree_fall,7.0,1,,5,0.9659,0.2588,4,-0.4339,-0.901,3,4,0,0,1,12.9216444,77.5940415,7.281,0,0.3821,0.5787,0.6929,12,5.0,0,0,1,31,0.3944,0.1211,78.75,0.033,1.0,0.0
FKID000152,2024-02-01T03:31:00,ORR East 1,Unknown,Unknown,vehicle_breakdown,2.76,0,,3,0.7071,0.7071,3,0.4339,-0.901,2,4,0,0,0,12.9246541,77.6497438,9.063,1,0.0299,0.5787,0.6929,13,2.0,1,0,1,134,0.0429,0.0738,0.98,0.0947,1.0,0.0
FKID000153,2024-02-01T03:34:51,ORR West 1,Unknown,Unknown,road_conditions,4.14,0,,3,0.7071,0.7071,3,0.4339,-0.901,2,4,0,0,0,12.9145147,77.5649877,8.743,1,0.0206,0.5787,0.6929,10,3.0,1,0,1,18,0.1235,0.0298,172.08,0.1381,1.0,0.0
FKID000154,2024-02-01T03:35:42,ORR West 1,Unknown,Unknown,road_conditions,4.14,0,,3,0.7071,0.7071,3,0.4339,-0.901,2,4,0,0,0,12.9145447,77.5650079,8.739,1,0.0206,0.5787,0.6929,10,3.0,1,0,1,22,0.1235,0.0298,172.08,0.1381,1.0,30.8
FKID000155,2024-02-01T01:57:48,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,1,0.2588,0.9659,3,0.4339,-0.901,2,3,0,0,0,12.9635928,77.6263774,4.203,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,24,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID000156,2024-02-01T02:00:44,Tumkur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,13.0310785,77.5357035,8.16,1,0.0561,0.5787,0.6929,13,2.0,1,0,1,61,0.0429,0.0262,0.98,0.0947,1.0,0.0
FKID000157,2024-03-08T05:30:08,Hosur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,0.8805555555555555,5,0.9659,0.2588,4,-0.4339,-0.901,3,4,0,0,1,12.8700974,77.6533824,14.42,1,0.0365,0.5787,0.6929,13,2.0,1,0,1,72,0.0429,0.057,0.98,0.0947,1.0,0.0
FKID000158,2024-02-01T03:55:30,Old Madras Road,Unknown,Unknown,construction,7.59,0,,3,0.7071,0.7071,3,0.4339,-0.901,2,4,0,0,0,12.9762232,77.6016656,1.356,1,0.0322,0.5787,0.6929,2,5.5,1,1,1,17,0.2646,0.0456,119.51,0.1783,1.0,0.0
FKID000159,2024-01-25T12:26:05,ORR East 1,Unknown,IbblurJunction',water_logging,5.52,0,160.89777777777778,12,0.0,-1.0,3,0.4339,-0.901,1,1,0,0,0,12.9211317,77.6627683,10.303,1,0.0299,0.5787,0.0016,15,4.0,1,0,1,61,0.0852,0.0738,116.68,0.1387,1.0,0.0
FKID000160,2024-03-08T03:43:12,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,12.9832059,77.5766759,2.138,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,50,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID000161,2024-03-08T06:19:05,Non-corridor,Unknown,Unknown,others,2.5,0,1.3577777777777778,6,1.0,0.0,4,-0.4339,-0.901,3,4,0,0,1,12.9793286,77.5105419,9.3,0,0.3821,0.5787,0.6929,5,2.5,0,0,1,44,0.0862,0.1211,92.72,0.0815,1.0,0.0
FKID000162,2024-02-01T04:41:54,Mysore Road,Unknown,Unknown,others,3.45,0,0.255,4,0.866,0.5,3,0.4339,-0.901,2,4,0,0,0,12.94819783,77.53467664,7.929,1,0.0909,0.5787,0.6929,5,2.5,1,0,1,24,0.0862,0.1104,92.72,0.1315,1.0,0.0
FKID000163,2024-03-08T05:58:29,Non-corridor,Unknown,Unknown,tree_fall,7.0,1,2.9691666666666667,5,0.9659,0.2588,4,-0.4339,-0.901,3,4,0,0,1,13.022765,77.6014354,4.009,0,0.3821,0.5787,0.6929,12,5.0,0,0,1,45,0.3944,0.1211,78.75,0.033,1.0,0.0
FKID000164,2024-02-01T04:37:48,NULL,Unknown,Unknown,pot_holes,2.88,0,,4,0.866,0.5,3,0.4339,-0.901,2,4,0,0,0,12.9943131,77.617972,2.512,1,0.0024,0.5787,0.6929,6,2.5,0,0,1,24,0.0242,0.0,172.16,0.09,1.0,0.0
FKID000165,2024-03-08T03:12:50,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,13.0071299,77.5267687,7.825,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,23,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID000166,2024-02-01T05:38:01,Bellary Road 2,Unknown,Unknown,construction,7.59,0,0.5316666666666666,5,0.9659,0.2588,3,0.4339,-0.901,2,4,0,0,0,13.1511992,77.620242,18.435,1,0.0464,0.5787,0.6929,2,5.5,1,1,1,123,0.2646,0.0317,119.51,0.1783,1.0,0.0
FKID000167,2024-03-08T03:33:06,Tumkur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,3,0.7071,0.7071,4,-0.4339,-0.901,3,4,0,0,1,13.0264,77.544019,7.128,1,0.0561,0.5787,0.6929,13,2.0,1,0,0,0,0.0429,0.0262,0.98,0.0947,1.0,0.0
